municipio;id;nome;cod_importacao
3159407;315940705;Santa Rita de Ibitipoca;05
3159407;315940710;Bom Jesus do Vermelho;10
3159407;315940715;Paraíso Garcia;15
3159506;315950605;Santa Rita do Itueto;05
3159506;315950607;Alto Pião;07
3159506;315950610;São José do Itueto;10
3159605;315960505;Santa Rita do Sapucaí;05
3159704;315970405;Santa Rosa da Serra;05
3159704;315970410;Campo Alegre da Serra;10
3159803;315980305;Santa Vitória;05
3159803;315980310;Chaveslândia;10
3159803;315980315;Perdilândia;15
3159902;315990205;Santo Antônio do Amparo;05
3159902;315990230;São Sebastião da Estrela;30
3160009;316000905;Santo Antônio do Aventureiro;05
3160009;316000910;São Domingos;10
3160108;316010805;Santo Antônio do Grama;05
3160207;316020705;Santo Antônio do Itambé;05
3160306;316030605;Santo Antônio do Jacinto;05
3160306;316030610;Catajás;10
3160405;316040505;Santo Antônio do Monte;05
3160405;316040525;São José das Rosas;25
3160454;316045405;Santo Antônio do Retiro;05
3160454;316045410;São Joaquim do Retiro;10
3160454;316045415;Caroba;15
3160504;316050405;Santo Antônio do Rio Abaixo;05
3160603;316060305;Santo Hipólito;05
3160603;316060310;Senhora da Glória;10
3160603;316060320;Valo Fundo;20
3160702;316070205;Santos Dumont;05
3160702;316070210;Conceição do Formoso;10
3160702;316070215;Dores do Paraibuna;15
3160702;316070217;Mantiqueira;17
3160702;316070220;São João da Serra;20
3160801;316080105;São Bento Abade;05
3160900;316090005;São Brás do Suaçuí;05
3160959;316095905;São Domingos das Dores;05
3161007;316100705;São Domingos do Prata;05
3161007;316100710;Cônego João Pio;10
3161007;316100715;Ilhéus do Prata;15
3161007;316100720;Juiraçu;20
3161007;316100725;Santana do Alfié;25
3161007;316100730;Vargem Linda;30
3161056;316105605;São Félix de Minas;05
3161106;316110605;São Francisco;05
3161106;316110612;Lapa do Espírito Santo;12
3161106;316110615;Morro;15
3161106;316110618;Retiro;18
3161106;316110630;Santa Isabel de Minas;30
3161106;316110635;Santana de São Francisco;35
3161106;316110640;Travessão de Minas;40
3161205;316120505;São Francisco de Paula;05
3161304;316130405;São Francisco de Sales;05
3161403;316140305;São Francisco do Glória;05
3161502;316150205;São Geraldo;05
3161502;316150210;Monte Celeste;10
3161601;316160105;São Geraldo da Piedade;05
3161601;316160110;Vinhático;10
3161650;316165005;São Geraldo do Baixio;05
3161650;316165015;Conceição das Laranjeiras;15
3161700;316170005;São Gonçalo do Abaeté;05
3161700;316170010;Canoeiros;10
3161700;316170020;Beira Rio;20
3161809;316180905;São Gonçalo do Pará;05
3161908;316190805;São Gonçalo do Rio Abaixo;05
3162005;316200505;São Gonçalo do Sapucaí;05
3162005;316200510;Ferreiras;10
3162005;316200515;Ribeiros;15
3162104;316210405;São Gotardo;05
3162104;316210407;Abaeté dos Venâncios;07
3162104;316210410;Funchal;10
3162104;316210415;Guarda dos Ferreiros;15
3162104;316210420;São José da Bela Vista;20
3162203;316220305;São João Batista do Glória;05
3162252;316225205;São João da Lagoa;05
3162252;316225220;São Roberto de Minas;20
3162302;316230205;São João da Mata;05
3162401;316240105;São João da Ponte;05
3162401;316240110;Condado do Norte;10
3162401;316240120;Olímpio Campos;20
3162401;316240125;Santo Antônio da Boa Vista;25
3162401;316240130;Simão Campos;30
3162450;316245005;São João das Missões;05
3162450;316245010;Rancharia e Tenda;10
3162450;316245015;Brejo Mata Fome;15
3162450;316245020;Sumaré I;20
3162500;316250005;São João del Rei;05
3162500;316250010;Arcângelo;10
3162500;316250015;São Gonçalo do Amarante;15
3162500;316250020;Emboabas;20
3162500;316250025;Rio das Mortes;25
3162500;316250030;São Sebastião da Vitória;30
3162559;316255905;São João do Manhuaçu;05
3162559;316255910;Pontões do São João do Manhuaçu;10
3162575;316257505;São João do Manteninha;05
3162575;316257510;Divino das Palmeiras;10
3162575;316257515;Vargem Grande de Minas;15
3162609;316260905;São João do Oriente;05
3162609;316260930;Santa Maria do Baixio;30
3162658;316265805;São João do Pacuí;05
3162658;316265820;Santa da Pedra;20
3162708;316270805;São João do Paraíso;05
3162708;316270820;Boa Sorte do Paraíso;20
3162708;316270825;Mandacaru do Paraíso;25
3162708;316270830;Barrinha do Paraíso;30
3162807;316280705;São João Evangelista;05
3162807;316280707;Bom Jesus da Canabrava;07
3162807;316280710;Nelson de Sena;10
3162807;316280715;São Geraldo do Baguari;15
3162906;316290605;São João Nepomuceno;05
3162906;316290610;Carlos Alves;10
3162906;316290615;Ituí;15
3162906;316290620;Roça Grande;20
3162906;316290625;Taruaçu;25
3162922;316292205;São Joaquim de Bicas;05
3162948;316294805;São José da Barra;05
3162948;316294806;Bom Jesus dos Campos;06
3162955;316295505;São José da Lapa;05
3163003;316300305;São José da Safira;05
3163102;316310205;São José da Varginha;05
3163201;316320105;São José do Alegre;05
3163300;316330005;São José do Divino;05
3163409;316340905;São José do Goiabal;05
3163508;316350805;São José do Jacuri;05
3163508;316350820;Bom Jesus do Tabuleiro;20
3163508;316350825;São Judas Tadeu de Tabatinga;25
3163607;316360705;São José do Mantimento;05
3163706;316370605;São Lourenço;05
3163805;316380505;São Miguel do Anta;05
3163904;316390405;São Pedro da União;05
3163904;316390410;Biguatinga;10
3164001;316400105;São Pedro dos Ferros;05
3164001;316400110;Águas Férreas;10
3164100;316410005;São Pedro do Suaçuí;05
3164100;316410010;Córrego Dantas do Suaçuí;10
3164209;316420905;São Romão;05
3164209;316420915;Ribanceira;15
3164308;316430805;São Roque de Minas;05
3164308;316430810;São José do Barreiro;10
3164308;316430815;Serra da Canastra;15
3164407;316440705;São Sebastião da Bela Vista;05
3164431;316443105;São Sebastião da Vargem Alegre;05
3164472;316447205;São Sebastião do Anta;05
3164506;316450605;São Sebastião do Maranhão;05
3164506;316450610;Mãe dos Homens;10
3164506;316450615;Santo Antônio dos Araújos;15
3164605;316460505;São Sebastião do Oeste;05
3164704;316470405;São Sebastião do Paraíso;05
3164704;316470410;Guardinha;10
3164803;316480305;São Sebastião do Rio Preto;05
3164902;316490205;São Sebastião do Rio Verde;05
3165008;316500805;São Tiago;05
3165008;316500810;Mercês de Água Limpa;10
3165107;316510705;São Tomás de Aquino;05
3165206;316520605;São Tomé das Letras;05
3165206;316520610;Sobradinho de Minas;10
3165305;316530505;São Vicente de Minas;05
3165404;316540405;Sapucaí-Mirim;05
3165503;316550305;Sardoá;05
3165537;316553705;Sarzedo;05
3165552;316555205;Setubinha;05
3165552;316555220;Palmeiras do Vale;20
3165560;316556005;Sem-Peixe;05
3165560;316556030;São Bartolomeu de Sem Peixe;30
3165578;316557805;Senador Amaral;05
3165578;316557815;Ponte Segura;15
3165602;316560205;Senador Cortes;05
3165602;316560220;Pregos;20
3165701;316570105;Senador Firmino;05
3165800;316580005;Senador José Bento;05
3165909;316590905;Senador Modestino Gonçalves;05
3166006;316600605;Senhora de Oliveira;05
3166006;316600610;Santana de Piraguara;10
3166006;316600615;Prudentes;15
3166105;316610505;Senhora do Porto;05
3166105;316610530;São José do Jacaré;30
3166204;316620405;Senhora dos Remédios;05
3166204;316620408;Japão;08
3166204;316620410;Palmital dos Carvalhos;10
3166303;316630305;Sericita;05
3166402;316640205;Seritinga;05
3166501;316650105;Serra Azul de Minas;05
3166600;316660005;Serra da Saudade;05
3166709;316670905;Serra dos Aimorés;05
3166808;316680805;Serra do Salitre;05
3166808;316680810;Catiara;10
3166907;316690705;Serrania;05
3166956;316695605;Serranópolis de Minas;05
3167004;316700405;Serranos;05
3167103;316710305;Serro;05
3167103;316710310;Deputado Augusto Clementino;10
3167103;316710315;Milho Verde;15
3167103;316710320;Pedro Lessa;20
3167103;316710325;São Gonçalo do Rio das Pedras;25
3167103;316710330;Três Barras da Estrada Real;30
3167202;316720205;Sete Lagoas;05
3167202;316720210;Silva Xavier;10
3167202;316720215;Barreiro de Sete Lagoas;15
3167301;316730105;Silveirânia;05
3167301;316730110;São José da Soledade;10
3167400;316740005;Silvianópolis;05
3167509;316750905;Simão Pereira;05
3167608;316760805;Simonésia;05
3167608;316760810;Alegria;10
3167608;316760820;São Simão do Rio Preto;20
3167707;316770705;Sobrália;05
3167707;316770710;Plautino Soares;10
3167806;316780605;Soledade de Minas;05
3167905;316790505;Tabuleiro;05
3167905;316790510;Igrejinha do Acácio;10
3168002;316800205;Taiobeiras;05
3168002;316800215;Mirandópolis;15
3168051;316805105;Taparuba;05
3168051;316805110;São Sebastião de Três Barras;10
3168101;316810105;Tapira;05
3168200;316820005;Tapiraí;05
3168200;316820010;Altolândia;10
3168309;316830905;Taquaraçu de Minas;05
3168309;316830910;Engenho;10
3168408;316840805;Tarumirim;05
3168408;316840807;Café-Mirim;07
3168408;316840810;São Vicente do Rio Doce;10
3168408;316840812;Taruaçu de Minas;12
3168408;316840815;Vai-Volta;15
3168408;316840820;Dom Carloto;20
3168408;316840825;Bananal de Baixo;25
3168408;316840830;Bananal de Cima;30
3168507;316850705;Teixeiras;05
3168606;316860605;Teófilo Otoni;05
3168606;316860610;Crispim Jacques;10
3168606;316860620;Pedro Versiani;20
3168606;316860625;Topázio;25
3168606;316860630;Mucuri;30
3168606;316860635;Rio Pretinho;35
3168705;316870505;Timóteo;05
3168705;316870510;Cachoeira do Vale;10
3168804;316880405;Tiradentes;05
3168804;316880412;Caixa D'Água da Esperança;12
3168804;316880415;Elvas;15
3168903;316890305;Tiros;05
3168903;316890310;Canastrão;10
3169000;316900005;Tocantins;05
3169059;316905905;Tocos do Moji;05
3169109;316910905;Toledo;05
3169208;316920805;Tombos;05
3169208;316920807;Água Santa de Minas;07
3169208;316920810;Catuné;10
3169307;316930705;Três Corações;05
3169356;316935605;Três Marias;05
3169356;316935610;Andrequicé;10
3169406;316940605;Três Pontas;05
3169406;316940610;Pontalete;10
3169406;316940615;Quilombo Nossa Senhora do Rosário;15
3169505;316950505;Tumiritinga;05
3169505;316950510;São Geraldo de Tumiritinga;10
3169604;316960405;Tupaciguara;05
3169703;316970305;Turmalina;05
3169703;316970310;Caçaratiba;10
3169703;316970320;Campo Buriti;20
3169802;316980205;Turvolândia;05
3169901;316990105;Ubá;05
3169901;316990110;Diamante de Ubá;10
3169901;316990112;Miragaia;12
3169901;316990115;Ubari;15
3170008;317000805;Ubaí;05
3170008;317000810;Bentópolis de Minas;10
3170057;317005705;Ubaporanga;05
3170057;317005735;São José do Batatal;35
3170057;317005740;São Sebastião do Batatal;40
3170107;317010705;Uberaba;05
3170206;317020605;Uberlândia;05
3170206;317020610;Cruzeiro dos Peixotos;10
3170206;317020615;Martinésia;15
3170206;317020620;Miraporanga;20
3170206;317020625;Tapuirama;25
3170305;317030505;Umburatiba;05
3170305;317030525;São Pedro do Pampã;25
3170404;317040405;Unaí;05
3170404;317040415;Garapuava;15
3170404;317040417;Pedras de Marilândia;17
3170404;317040418;Palmeirinha;18
3170404;317040419;Ruralminas;19
3170404;317040420;Santo Antônio do Boqueirão;20
3170404;317040435;Boa Vista de Santa Maria;35
3170438;317043805;União de Minas;05
3170479;317047905;Uruana de Minas;05
3170479;317047910;Cercado;10
3170503;317050305;Urucânia;05
3170503;317050310;Bom Jesus de Cardosos;10
3170529;317052905;Urucuia;05
3170529;317052920;Santa Cruz de Urucuia;20
3170529;317052925;Bonito de Urucuia;25
3170529;317052930;Vereda Grande;30
3170578;317057805;Vargem Alegre;05
3170602;317060205;Vargem Bonita;05
3170651;317065105;Vargem Grande do Rio Pardo;05
3170701;317070105;Varginha;05
3170750;317075005;Varjão de Minas;05
3170800;317080005;Várzea da Palma;05
3170800;317080010;Guaicuí;10
3170909;317090905;Varzelândia;05
3170909;317090912;Brejo do Mutambal;12
3170909;317090915;Campo Redondo;15
3171006;317100605;Vazante;05
3171006;317100610;Claro de Minas;10
3171030;317103005;Verdelândia;05
3171071;317107105;Veredinha;05
3171071;317107115;Mendonça;15
3171105;317110505;Veríssimo;05
3171154;317115405;Vermelho Novo;05
3171204;317120405;Vespasiano;05
3171303;317130305;Viçosa;05
3171303;317130310;Silvestre;10
3171303;317130315;Cachoeira de Santa Cruz;15
3171303;317130325;São José do Triunfo;25
3171402;317140205;Vieiras;05
3171402;317140210;Santo Antônio do Glória;10
3171501;317150105;Mathias Lobato;05
3171600;317160005;Virgem da Lapa;05
3171600;317160020;São João do Vacaria;20
3171709;317170905;Virgínia;05
3171808;317180805;Virginópolis;05
3171907;317190705;Virgolândia;05
3171907;317190710;Divino de Virgolândia;10
3172004;317200405;Visconde do Rio Branco;05
3172103;317210305;Volta Grande;05
3172103;317210310;Trimonte;10
3172202;317220205;Wenceslau Braz;05
3172202;317220210;Itererê;10
3200102;320010205;Afonso Cláudio;05
3200102;320010213;Fazenda Guandu;13
3200102;320010215;Ibicaba;15
3200102;320010228;Mata Fria;28
3200102;320010230;Piracema;30
3200102;320010235;Pontões;35
3200102;320010237;São Francisco Xavier do Guandu;37
3200102;320010239;São Luís de Boa Sorte;39
3200102;320010240;Serra Pelada;40
3200136;320013605;Águia Branca;05
3200136;320013610;Águas Claras;10
3200169;320016905;Água Doce do Norte;05
3200169;320016910;Governador Lacerda de Aguiar;10
3200169;320016915;Santa Luzia do Azul;15
3200169;320016920;Santo Agostinho;20
3200169;320016930;Vila Nelita;30
3200201;320020105;Alegre;05
3200201;320020110;Anutiba;10
3200201;320020115;Araraí;15
3200201;320020120;Café;20
3200201;320020125;Celina;25
3200201;320020135;Rive;35
3200201;320020140;Santa Angélica;40
3200201;320020145;São João do Norte;45
3200300;320030005;Alfredo Chaves;05
3200300;320030010;Crubixá;10
3200300;320030015;Ibitiruí;15
3200300;320030020;Matilde;20
3200300;320030025;Ribeirão do Cristo;25
3200300;320030030;Sagrada Família;30
3200300;320030035;Urânia;35
3200359;320035905;Alto Rio Novo;05
3200359;320035915;Monte Carmelo do Rio Novo;15
3200359;320035920;Palmerino;20
3200409;320040905;Anchieta;05
3200409;320040910;Alto Pongal;10
3200409;320040915;Jabaquara;15
3200508;320050805;Apiacá;05
3200508;320050807;Bonsucesso;07
3200508;320050810;José Carlos;10
3200607;320060705;Aracruz;05
3200607;320060710;Guaraná;10
3200607;320060712;Jacupemba;12
3200607;320060715;Riacho;15
3200607;320060720;Santa Cruz;20
3200706;320070605;Atílio Vivácqua;05
3200805;320080505;Baixo Guandu;05
3200805;320080510;Alto Mutum Preto;10
3200805;320080515;Ibituba;15
3200805;320080520;Quilômetro 14 do Mutum;20
3200805;320080525;Vila Nova de Bananal;25
3200904;320090405;Barra de São Francisco;05
3200904;320090415;Cachoeirinha de Itaúna;15
3200904;320090425;Itaperuna;25
3200904;320090427;Monte Senir;27
3200904;320090430;Monte Sinai;30
3200904;320090435;Paulista;35
3200904;320090440;Poranga;40
3200904;320090450;Santo Antônio;50
3200904;320090456;Vargem Alegre;56
3201001;320100105;Boa Esperança;05
3201001;320100140;Santo Antônio do Pousalegre;40
3201001;320100145;São José do Sobradinho;45
3201100;320110005;Bom Jesus do Norte;05
3201159;320115905;Brejetuba;05
3201159;320115918;Santa Rita de Brejetuba;18
3201159;320115920;São Jorge de Oliveira;20
3201209;320120905;Cachoeiro de Itapemirim;05
3201209;320120910;Burarama;10
3201209;320120915;Conduru;15
3201209;320120916;Córrego dos Monos;16
3201209;320120917;Coutinho;17
3201209;320120918;Gironda;18
3201209;320120919;Gruta;19
3201209;320120920;Itaoca;20
3201209;320120930;Pacotuba;30
3201209;320120936;São Vicente;36
3201209;320120940;Vargem Grande do Soturno;40
3201308;320130805;Cariacica;05
3201308;320130810;Itaquari;10
3201407;320140705;Castelo;05
3201407;320140715;Estrela do Norte;15
3201407;320140723;Limoeiro;23
3201407;320140725;Monte Pio;25
3201407;320140730;Patrimônio do Ouro;30
3201506;320150605;Colatina;05
3201506;320150610;Ângelo Frechiani;10
3201506;320150615;Baunilha;15
3201506;320150620;Boapaba;20
3201506;320150630;Graça Aranha;30
3201506;320150635;Itapina;35
3201605;320160505;Conceição da Barra;05
3201605;320160507;Braço do Rio;07
3201605;320160508;Cricaré;08
3201605;320160510;Itaúnas;10
3201704;320170405;Conceição do Castelo;05
3201803;320180305;Divino de São Lourenço;05
3201902;320190205;Domingos Martins;05
3201902;320190210;Aracê;10
3201902;320190213;Biriricas;13
3201902;320190220;Isabel;20
3201902;320190230;Melgaço;30
3201902;320190235;Paraju;35
3202009;320200905;Dores do Rio Preto;05
3202009;320200910;Mundo Novo;10
3202009;320200915;São Raimundo da Pedra Menina;15
3202108;320210805;Ecoporanga;05
3202108;320210810;Cotaxé;10
3202108;320210815;Imburana;15
3202108;320210820;Joaçuba;20
3202108;320210822;Muritiba;22
3202108;320210823;Prata dos Baianos;23
3202108;320210830;Santa Luzia do Norte;30
3202108;320210840;Santa Terezinha;40
3202207;320220705;Fundão;05
3202207;320220710;Irundi;10
3202207;320220713;Praia Grande;13
3202207;320220715;Timbuí;15
3202256;320225605;Governador Lindenberg;05
3202256;320225610;Moacyr Ávidos;10
3202256;320225613;Morello;13
3202256;320225615;Novo Brasil;15
3202306;320230605;Guaçuí;05
3202306;320230608;São Miguel do Caparaó;08
3202306;320230610;São Pedro de Rates;10
3202306;320230615;São Tiago;15
3202405;320240505;Guarapari;05
3202405;320240510;Rio Calçado;10
3202405;320240515;Todos os Santos;15
3202454;320245405;Ibatiba;05
3202504;320250405;Ibiraçu;05
3202504;320250420;Pendanga;20
3202553;320255305;Ibitirama;05
3202553;320255310;Santa Marta;10
3202603;320260305;Iconha;05
3202603;320260310;Duas Barras;10
3202652;320265205;Irupi;05
3202652;320265220;Santa Cruz de Irupi;20
3202702;320270205;Itaguaçu;05
3202702;320270210;Itaçu;10
3202702;320270215;Itaimbé;15
3202702;320270225;Palmeira;25
3202801;320280105;Itapemirim;05
3202801;320280109;Itaipava;09
3202801;320280110;Itapecoá;10
3202801;320280114;Piabanha do Norte;14
3202801;320280115;Rio Muqui;15
3202900;320290005;Itarana;05
3203007;320300705;Iúna;05
3203007;320300720;Pequiá;20
3203007;320300723;Nossa Senhora das Graças;23
3203007;320300725;Santíssima Trindade;25
3203007;320300730;São João do Príncipe;30
3203056;320305605;Jaguaré;05
3203056;320305610;Barra Seca;10
3203056;320305620;Nossa Senhora de Fátima;20
3203106;320310605;Jerônimo Monteiro;05
3203130;320313005;João Neiva;05
3203130;320313010;Acioli;10
3203163;320316305;Laranja da Terra;05
3203163;320316315;Joatuba;15
3203163;320316320;São Luiz de Miranda;20
